consulta,candidato,votos,tot_mpio,p_mpio,depto,cod_depto,municipio,cod_mun
Izquierda,Gustavo_Petro,1026,3251,31.55952015,SANTANDER,68,VELEZ,68861
Izquierda,Carlos_Caicedo,112,3251,3.445093817,SANTANDER,68,VELEZ,68861
Derecha,Ivan_Duque,519,608,85.36184211,SANTANDER,68,VETAS,68867
Derecha,Marta_L_Ramirez,55,608,9.046052632,SANTANDER,68,VETAS,68867
Derecha,Alejandro_Ordonez,26,608,4.276315789,SANTANDER,68,VETAS,68867
Izquierda,Gustavo_Petro,5,608,0.822368421,SANTANDER,68,VETAS,68867
Izquierda,Carlos_Caicedo,3,608,0.493421053,SANTANDER,68,VETAS,68867
Derecha,Ivan_Duque,962,1808,53.2079646,SANTANDER,68,VILLANUEVA,68872
Derecha,Marta_L_Ramirez,539,1808,29.8119469,SANTANDER,68,VILLANUEVA,68872
Derecha,Alejandro_Ordonez,110,1808,6.084070796,SANTANDER,68,VILLANUEVA,68872
Izquierda,Gustavo_Petro,163,1808,9.015486726,SANTANDER,68,VILLANUEVA,68872
Izquierda,Carlos_Caicedo,34,1808,1.880530973,SANTANDER,68,VILLANUEVA,68872
Derecha,Ivan_Duque,1038,1743,59.5524957,SANTANDER,68,ZAPATOCA,68895
Derecha,Marta_L_Ramirez,324,1743,18.58864028,SANTANDER,68,ZAPATOCA,68895
Derecha,Alejandro_Ordonez,139,1743,7.974756168,SANTANDER,68,ZAPATOCA,68895
Izquierda,Gustavo_Petro,186,1743,10.67125645,SANTANDER,68,ZAPATOCA,68895
Izquierda,Carlos_Caicedo,56,1743,3.212851406,SANTANDER,68,ZAPATOCA,68895
Derecha,Ivan_Duque,25490,75943,33.56464717,SUCRE,70,SINCELEJO,70001
Derecha,Marta_L_Ramirez,3881,75943,5.110411756,SUCRE,70,SINCELEJO,70001
Derecha,Alejandro_Ordonez,962,75943,1.266739528,SUCRE,70,SINCELEJO,70001
Izquierda,Gustavo_Petro,43707,75943,57.55237481,SUCRE,70,SINCELEJO,70001
Izquierda,Carlos_Caicedo,1903,75943,2.505826738,SUCRE,70,SINCELEJO,70001
Izquierda,Gustavo_Petro,2831,4777,59.26313586,SUCRE,70,SAN JUAN DE BETULIA,70702
Izquierda,Carlos_Caicedo,85,4777,1.779359431,SUCRE,70,SAN JUAN DE BETULIA,70702
Derecha,Ivan_Duque,860,2300,37.39130435,SUCRE,70,BUENAVISTA,70110
Derecha,Marta_L_Ramirez,132,2300,5.739130435,SUCRE,70,BUENAVISTA,70110
Derecha,Alejandro_Ordonez,28,2300,1.217391304,SUCRE,70,BUENAVISTA,70110
Izquierda,Gustavo_Petro,1197,2300,52.04347826,SUCRE,70,BUENAVISTA,70110
Izquierda,Carlos_Caicedo,83,2300,3.608695652,SUCRE,70,BUENAVISTA,70110
Derecha,Ivan_Duque,821,3104,26.44974227,SUCRE,70,CAIMITO,70124
Derecha,Marta_L_Ramirez,146,3104,4.703608247,SUCRE,70,CAIMITO,70124
Derecha,Alejandro_Ordonez,18,3104,0.579896907,SUCRE,70,CAIMITO,70124
Izquierda,Gustavo_Petro,2021,3104,65.10953608,SUCRE,70,CAIMITO,70124
Izquierda,Carlos_Caicedo,98,3104,3.157216495,SUCRE,70,CAIMITO,70124
Derecha,Ivan_Duque,763,2033,37.53074274,SUCRE,70,COLOSO,70204
Derecha,Marta_L_Ramirez,53,2033,2.606984752,SUCRE,70,COLOSO,70204
Derecha,Alejandro_Ordonez,27,2033,1.328086572,SUCRE,70,COLOSO,70204
Izquierda,Gustavo_Petro,1155,2033,56.81259223,SUCRE,70,COLOSO,70204
Izquierda,Carlos_Caicedo,35,2033,1.721593704,SUCRE,70,COLOSO,70204
Derecha,Ivan_Duque,7076,20417,34.65739335,SUCRE,70,COROZAL,70215
Derecha,Marta_L_Ramirez,842,20417,4.124014302,SUCRE,70,COROZAL,70215
Derecha,Alejandro_Ordonez,196,20417,0.959984327,SUCRE,70,COROZAL,70215
Izquierda,Gustavo_Petro,11629,20417,56.95743743,SUCRE,70,COROZAL,70215
Izquierda,Carlos_Caicedo,674,20417,3.301170593,SUCRE,70,COROZAL,70215
Derecha,Ivan_Duque,1101,3015,36.51741294,SUCRE,70,COVEÑAS,70221
Derecha,Marta_L_Ramirez,149,3015,4.941956882,SUCRE,70,COVEÑAS,70221
Derecha,Alejandro_Ordonez,38,3015,1.260364842,SUCRE,70,COVEÑAS,70221
Izquierda,Gustavo_Petro,1629,3015,54.02985075,SUCRE,70,COVEÑAS,70221
Izquierda,Carlos_Caicedo,98,3015,3.250414594,SUCRE,70,COVEÑAS,70221
Derecha,Ivan_Duque,781,1562,50,SUCRE,70,CHALAN,70230
Derecha,Marta_L_Ramirez,52,1562,3.329065301,SUCRE,70,CHALAN,70230
Derecha,Alejandro_Ordonez,23,1562,1.472471191,SUCRE,70,CHALAN,70230
Izquierda,Gustavo_Petro,685,1562,43.85403329,SUCRE,70,CHALAN,70230
Izquierda,Carlos_Caicedo,21,1562,1.344430218,SUCRE,70,CHALAN,70230
Derecha,Ivan_Duque,757,3029,24.99174645,SUCRE,70,EL ROBLE,70233
Derecha,Marta_L_Ramirez,78,3029,2.575107296,SUCRE,70,EL ROBLE,70233
Derecha,Alejandro_Ordonez,12,3029,0.396170353,SUCRE,70,EL ROBLE,70233
Izquierda,Gustavo_Petro,2086,3029,68.86761307,SUCRE,70,EL ROBLE,70233
Izquierda,Carlos_Caicedo,96,3029,3.169362826,SUCRE,70,EL ROBLE,70233
Derecha,Ivan_Duque,3066,4635,66.14886731,SUCRE,70,GALERAS,70235
Derecha,Marta_L_Ramirez,241,4635,5.199568501,SUCRE,70,GALERAS,70235
Derecha,Alejandro_Ordonez,62,4635,1.337648328,SUCRE,70,GALERAS,70235
Izquierda,Gustavo_Petro,1142,4635,24.6386192,SUCRE,70,GALERAS,70235
Izquierda,Carlos_Caicedo,124,4635,2.675296656,SUCRE,70,GALERAS,70235
Derecha,Ivan_Duque,1813,2555,70.95890411,SUCRE,70,GUARANDA,70265
Derecha,Marta_L_Ramirez,122,2555,4.774951076,SUCRE,70,GUARANDA,70265
Derecha,Alejandro_Ordonez,46,2555,1.800391389,SUCRE,70,GUARANDA,70265
Izquierda,Gustavo_Petro,526,2555,20.58708415,SUCRE,70,GUARANDA,70265
Izquierda,Carlos_Caicedo,48,2555,1.878669276,SUCRE,70,GUARANDA,70265
Derecha,Ivan_Duque,813,3238,25.10809141,SUCRE,70,LA UNION,70400
Derecha,Marta_L_Ramirez,137,3238,4.231006794,SUCRE,70,LA UNION,70400
Derecha,Alejandro_Ordonez,23,3238,0.710315009,SUCRE,70,LA UNION,70400
Izquierda,Gustavo_Petro,2185,3238,67.47992588,SUCRE,70,LA UNION,70400
Izquierda,Carlos_Caicedo,80,3238,2.470660902,SUCRE,70,LA UNION,70400
Derecha,Ivan_Duque,2001,8755,22.85551114,SUCRE,70,LOS PALMITOS,70418
Derecha,Marta_L_Ramirez,175,8755,1.998857796,SUCRE,70,LOS PALMITOS,70418
Derecha,Alejandro_Ordonez,70,8755,0.799543118,SUCRE,70,LOS PALMITOS,70418
Izquierda,Gustavo_Petro,6219,8755,71.03369503,SUCRE,70,LOS PALMITOS,70418
Izquierda,Carlos_Caicedo,290,8755,3.312392918,SUCRE,70,LOS PALMITOS,70418
Derecha,Ivan_Duque,3363,5367,62.6607043,SUCRE,70,MAJAGUAL,70429
Derecha,Marta_L_Ramirez,311,5367,5.794671138,SUCRE,70,MAJAGUAL,70429
Derecha,Alejandro_Ordonez,66,5367,1.229737283,SUCRE,70,MAJAGUAL,70429
Izquierda,Gustavo_Petro,1487,5367,27.70635364,SUCRE,70,MAJAGUAL,70429
Izquierda,Carlos_Caicedo,140,5367,2.608533631,SUCRE,70,MAJAGUAL,70429
Derecha,Ivan_Duque,1490,4892,30.45789043,SUCRE,70,MORROA,70473
Derecha,Marta_L_Ramirez,190,4892,3.883892069,SUCRE,70,MORROA,70473
Derecha,Alejandro_Ordonez,50,4892,1.02207686,SUCRE,70,MORROA,70473
Izquierda,Gustavo_Petro,2925,4892,59.79149632,SUCRE,70,MORROA,70473
Izquierda,Carlos_Caicedo,237,4892,4.844644317,SUCRE,70,MORROA,70473
Derecha,Ivan_Duque,2340,7596,30.8056872,SUCRE,70,OVEJAS,70508
Derecha,Marta_L_Ramirez,140,7596,1.843075303,SUCRE,70,OVEJAS,70508
Derecha,Alejandro_Ordonez,48,7596,0.631911532,SUCRE,70,OVEJAS,70508
Izquierda,Gustavo_Petro,4859,7596,63.96787783,SUCRE,70,OVEJAS,70508
Izquierda,Carlos_Caicedo,209,7596,2.751448131,SUCRE,70,OVEJAS,70508
Derecha,Ivan_Duque,799,2022,39.51533136,SUCRE,70,PALMITO,70523
Derecha,Marta_L_Ramirez,88,2022,4.352126607,SUCRE,70,PALMITO,70523
Derecha,Alejandro_Ordonez,17,2022,0.840751731,SUCRE,70,PALMITO,70523
Izquierda,Gustavo_Petro,1052,2022,52.02769535,SUCRE,70,PALMITO,70523
Izquierda,Carlos_Caicedo,66,2022,3.264094955,SUCRE,70,PALMITO,70523
Derecha,Ivan_Duque,3117,10439,29.85918191,SUCRE,70,SAMPUES,70670
Derecha,Marta_L_Ramirez,612,10439,5.86263052,SUCRE,70,SAMPUES,70670
Derecha,Alejandro_Ordonez,113,10439,1.082479165,SUCRE,70,SAMPUES,70670
Izquierda,Gustavo_Petro,6052,10439,57.97490181,SUCRE,70,SAMPUES,70670
Izquierda,Carlos_Caicedo,545,10439,5.220806591,SUCRE,70,SAMPUES,70670
Derecha,Ivan_Duque,2010,5129,39.18892572,SUCRE,70,SAN BENITO ABAD,70678
Derecha,Marta_L_Ramirez,205,5129,3.996880484,SUCRE,70,SAN BENITO ABAD,70678
Derecha,Alejandro_Ordonez,51,5129,0.994345876,SUCRE,70,SAN BENITO ABAD,70678
Izquierda,Gustavo_Petro,2693,5129,52.50536167,SUCRE,70,SAN BENITO ABAD,70678
Izquierda,Carlos_Caicedo,170,5129,3.314486255,SUCRE,70,SAN BENITO ABAD,70678
Derecha,Ivan_Duque,1683,4777,35.23131673,SUCRE,70,SAN JUAN DE BETULIA,70702
Derecha,Marta_L_Ramirez,141,4777,2.951643291,SUCRE,70,SAN JUAN DE BETULIA,70702
Derecha,Alejandro_Ordonez,37,4777,0.774544693,SUCRE,70,SAN JUAN DE BETULIA,70702
Derecha,Ivan_Duque,3873,8424,45.97578348,SUCRE,70,SAN MARCOS,70708
Derecha,Marta_L_Ramirez,469,8424,5.567426401,SUCRE,70,SAN MARCOS,70708
Derecha,Alejandro_Ordonez,82,8424,0.973409307,SUCRE,70,SAN MARCOS,70708
Izquierda,Gustavo_Petro,3757,8424,44.59876543,SUCRE,70,SAN MARCOS,70708
Izquierda,Carlos_Caicedo,243,8424,2.884615385,SUCRE,70,SAN MARCOS,70708
Derecha,Ivan_Duque,1808,8156,22.16772928,SUCRE,70,SAN ONOFRE,70713
Derecha,Marta_L_Ramirez,405,8156,4.965669446,SUCRE,70,SAN ONOFRE,70713
Derecha,Alejandro_Ordonez,79,8156,0.968612065,SUCRE,70,SAN ONOFRE,70713
Izquierda,Gustavo_Petro,5372,8156,65.8656204,SUCRE,70,SAN ONOFRE,70713
Izquierda,Carlos_Caicedo,492,8156,6.032368808,SUCRE,70,SAN ONOFRE,70713
Derecha,Ivan_Duque,1893,4687,40.38830809,SUCRE,70,SAN PEDRO,70717
Derecha,Marta_L_Ramirez,188,4687,4.011094517,SUCRE,70,SAN PEDRO,70717
Derecha,Alejandro_Ordonez,59,4687,1.258800939,SUCRE,70,SAN PEDRO,70717
Izquierda,Gustavo_Petro,2386,4687,50.90676339,SUCRE,70,SAN PEDRO,70717
Izquierda,Carlos_Caicedo,161,4687,3.43503307,SUCRE,70,SAN PEDRO,70717
Derecha,Ivan_Duque,3235,7397,43.73394619,SUCRE,70,SAN LUIS DE SINCE,70742
Derecha,Marta_L_Ramirez,488,7397,6.597269163,SUCRE,70,SAN LUIS DE SINCE,70742
Derecha,Alejandro_Ordonez,121,7397,1.635798297,SUCRE,70,SAN LUIS DE SINCE,70742
Izquierda,Gustavo_Petro,3350,7397,45.28863053,SUCRE,70,SAN LUIS DE SINCE,70742
Izquierda,Carlos_Caicedo,203,7397,2.74435582,SUCRE,70,SAN LUIS DE SINCE,70742
Derecha,Ivan_Duque,2135,3996,53.42842843,SUCRE,70,SUCRE,70771
Derecha,Marta_L_Ramirez,182,3996,4.554554555,SUCRE,70,SUCRE,70771
Derecha,Alejandro_Ordonez,49,3996,1.226226226,SUCRE,70,SUCRE,70771
Izquierda,Gustavo_Petro,1456,3996,36.43643644,SUCRE,70,SUCRE,70771
Izquierda,Carlos_Caicedo,174,3996,4.354354354,SUCRE,70,SUCRE,70771
Derecha,Ivan_Duque,1940,8159,23.7774237,SUCRE,70,SANTIAGO DE TOLU,70820
Derecha,Marta_L_Ramirez,337,8159,4.130408138,SUCRE,70,SANTIAGO DE TOLU,70820
Derecha,Alejandro_Ordonez,132,8159,1.617845324,SUCRE,70,SANTIAGO DE TOLU,70820
Izquierda,Gustavo_Petro,5471,8159,67.05478613,SUCRE,70,SANTIAGO DE TOLU,70820
Izquierda,Carlos_Caicedo,279,8159,3.419536708,SUCRE,70,SANTIAGO DE TOLU,70820
Derecha,Ivan_Duque,2150,5727,37.54147023,SUCRE,70,TOLU VIEJO,70823
Derecha,Marta_L_Ramirez,282,5727,4.924044002,SUCRE,70,TOLU VIEJO,70823
Derecha,Alejandro_Ordonez,59,5727,1.030207788,SUCRE,70,TOLU VIEJO,70823
Izquierda,Gustavo_Petro,3044,5727,53.15173738,SUCRE,70,TOLU VIEJO,70823
Izquierda,Carlos_Caicedo,192,5727,3.352540597,SUCRE,70,TOLU VIEJO,70823
Derecha,Ivan_Duque,60904,123527,49.3042007,TOLIMA,73,IBAGUE,73001
Derecha,Marta_L_Ramirez,23156,123527,18.74569932,TOLIMA,73,IBAGUE,73001
Derecha,Alejandro_Ordonez,5968,123527,4.831332421,TOLIMA,73,IBAGUE,73001
Izquierda,Gustavo_Petro,28102,123527,22.74968226,TOLIMA,73,IBAGUE,73001
Izquierda,Carlos_Caicedo,5397,123527,4.369085301,TOLIMA,73,IBAGUE,73001
Derecha,Ivan_Duque,1354,1674,80.88410992,TOLIMA,73,ALPUJARRA,73024
Derecha,Marta_L_Ramirez,232,1674,13.85902031,TOLIMA,73,ALPUJARRA,73024
Derecha,Alejandro_Ordonez,35,1674,2.090800478,TOLIMA,73,ALPUJARRA,73024
Izquierda,Gustavo_Petro,52,1674,3.106332139,TOLIMA,73,ALPUJARRA,73024
Izquierda,Carlos_Caicedo,1,1674,0.059737157,TOLIMA,73,ALPUJARRA,73024
Derecha,Ivan_Duque,981,1479,66.32860041,TOLIMA,73,ALVARADO,73026
Derecha,Marta_L_Ramirez,139,1479,9.398242055,TOLIMA,73,ALVARADO,73026
Derecha,Alejandro_Ordonez,31,1479,2.096010818,TOLIMA,73,ALVARADO,73026
Izquierda,Gustavo_Petro,293,1479,19.81068289,TOLIMA,73,ALVARADO,73026
Izquierda,Carlos_Caicedo,35,1479,2.366463827,TOLIMA,73,ALVARADO,73026
Derecha,Ivan_Duque,496,942,52.65392781,TOLIMA,73,AMBALEMA,73030
Derecha,Marta_L_Ramirez,123,942,13.05732484,TOLIMA,73,AMBALEMA,73030
Derecha,Alejandro_Ordonez,29,942,3.078556263,TOLIMA,73,AMBALEMA,73030
Izquierda,Gustavo_Petro,260,942,27.60084926,TOLIMA,73,AMBALEMA,73030
Izquierda,Carlos_Caicedo,34,942,3.609341826,TOLIMA,73,AMBALEMA,73030
Derecha,Ivan_Duque,1232,1778,69.29133858,TOLIMA,73,ANZOATEGUI,73043
Derecha,Marta_L_Ramirez,197,1778,11.07986502,TOLIMA,73,ANZOATEGUI,73043
Derecha,Alejandro_Ordonez,24,1778,1.349831271,TOLIMA,73,ANZOATEGUI,73043
Izquierda,Gustavo_Petro,285,1778,16.02924634,TOLIMA,73,ANZOATEGUI,73043
Izquierda,Carlos_Caicedo,40,1778,2.249718785,TOLIMA,73,ANZOATEGUI,73043
Derecha,Ivan_Duque,618,1475,41.89830508,TOLIMA,73,ARMERO,73055
Derecha,Marta_L_Ramirez,201,1475,13.62711864,TOLIMA,73,ARMERO,73055
Derecha,Alejandro_Ordonez,51,1475,3.457627119,TOLIMA,73,ARMERO,73055
Izquierda,Gustavo_Petro,545,1475,36.94915254,TOLIMA,73,ARMERO,73055
Izquierda,Carlos_Caicedo,60,1475,4.06779661,TOLIMA,73,ARMERO,73055
Derecha,Ivan_Duque,3012,3631,82.95235472,TOLIMA,73,ATACO,73067
Derecha,Marta_L_Ramirez,242,3631,6.664830625,TOLIMA,73,ATACO,73067
Derecha,Alejandro_Ordonez,78,3631,2.148168549,TOLIMA,73,ATACO,73067
Izquierda,Gustavo_Petro,253,3631,6.967777472,TOLIMA,73,ATACO,73067
Izquierda,Carlos_Caicedo,46,3631,1.266868631,TOLIMA,73,ATACO,73067
Derecha,Ivan_Duque,2281,3647,62.54455717,TOLIMA,73,CAJAMARCA,73124
Derecha,Marta_L_Ramirez,409,3647,11.21469701,TOLIMA,73,CAJAMARCA,73124
Derecha,Alejandro_Ordonez,70,3647,1.919385797,TOLIMA,73,CAJAMARCA,73124
Izquierda,Gustavo_Petro,833,3647,22.84069098,TOLIMA,73,CAJAMARCA,73124
Izquierda,Carlos_Caicedo,54,3647,1.480669043,TOLIMA,73,CAJAMARCA,73124
Derecha,Ivan_Duque,1364,2020,67.52475248,TOLIMA,73,CARMEN DE APICALA,73148
Derecha,Marta_L_Ramirez,258,2020,12.77227723,TOLIMA,73,CARMEN DE APICALA,73148
Derecha,Alejandro_Ordonez,77,2020,3.811881188,TOLIMA,73,CARMEN DE APICALA,73148
Izquierda,Gustavo_Petro,258,2020,12.77227723,TOLIMA,73,CARMEN DE APICALA,73148
Izquierda,Carlos_Caicedo,63,2020,3.118811881,TOLIMA,73,CARMEN DE APICALA,73148
Derecha,Ivan_Duque,702,1042,67.37044146,TOLIMA,73,CASABIANCA,73152
Derecha,Marta_L_Ramirez,206,1042,19.7696737,TOLIMA,73,CASABIANCA,73152
Derecha,Alejandro_Ordonez,45,1042,4.318618042,TOLIMA,73,CASABIANCA,73152
Izquierda,Gustavo_Petro,81,1042,7.773512476,TOLIMA,73,CASABIANCA,73152
Izquierda,Carlos_Caicedo,8,1042,0.767754319,TOLIMA,73,CASABIANCA,73152
Derecha,Ivan_Duque,3751,5943,63.11627124,TOLIMA,73,CHAPARRAL,73168
Derecha,Marta_L_Ramirez,732,5943,12.31701161,TOLIMA,73,CHAPARRAL,73168
Derecha,Alejandro_Ordonez,196,5943,3.297997644,TOLIMA,73,CHAPARRAL,73168
Izquierda,Gustavo_Petro,1111,5943,18.69426216,TOLIMA,73,CHAPARRAL,73168
Izquierda,Carlos_Caicedo,153,5943,2.574457345,TOLIMA,73,CHAPARRAL,73168
Derecha,Ivan_Duque,718,1411,50.88589653,TOLIMA,73,COELLO,73200
Derecha,Marta_L_Ramirez,163,1411,11.55209072,TOLIMA,73,COELLO,73200
Derecha,Alejandro_Ordonez,40,1411,2.834868887,TOLIMA,73,COELLO,73200
Izquierda,Gustavo_Petro,449,1411,31.82140326,TOLIMA,73,COELLO,73200
Izquierda,Carlos_Caicedo,41,1411,2.905740609,TOLIMA,73,COELLO,73200
Derecha,Ivan_Duque,970,2156,44.99072356,TOLIMA,73,COYAIMA,73217
Derecha,Marta_L_Ramirez,205,2156,9.508348794,TOLIMA,73,COYAIMA,73217
Derecha,Alejandro_Ordonez,44,2156,2.040816327,TOLIMA,73,COYAIMA,73217
Izquierda,Gustavo_Petro,882,2156,40.90909091,TOLIMA,73,COYAIMA,73217
Izquierda,Carlos_Caicedo,55,2156,2.551020408,TOLIMA,73,COYAIMA,73217
Derecha,Ivan_Duque,1448,1848,78.35497835,TOLIMA,73,CUNDAY,73226
Derecha,Marta_L_Ramirez,184,1848,9.956709957,TOLIMA,73,CUNDAY,73226
Derecha,Alejandro_Ordonez,30,1848,1.623376623,TOLIMA,73,CUNDAY,73226
Izquierda,Gustavo_Petro,162,1848,8.766233766,TOLIMA,73,CUNDAY,73226
Izquierda,Carlos_Caicedo,24,1848,1.298701299,TOLIMA,73,CUNDAY,73226
Derecha,Ivan_Duque,1459,1862,78.3566058,TOLIMA,73,DOLORES,73236
Derecha,Marta_L_Ramirez,132,1862,7.08915145,TOLIMA,73,DOLORES,73236
Derecha,Alejandro_Ordonez,34,1862,1.825993555,TOLIMA,73,DOLORES,73236
Izquierda,Gustavo_Petro,207,1862,11.11707841,TOLIMA,73,DOLORES,73236
Izquierda,Carlos_Caicedo,30,1862,1.611170784,TOLIMA,73,DOLORES,73236
Derecha,Ivan_Duque,6843,12801,53.45676119,TOLIMA,73,ESPINAL,73268
Derecha,Marta_L_Ramirez,2387,12801,18.6469807,TOLIMA,73,ESPINAL,73268
Derecha,Alejandro_Ordonez,482,12801,3.765330834,TOLIMA,73,ESPINAL,73268
Izquierda,Gustavo_Petro,2741,12801,21.41238966,TOLIMA,73,ESPINAL,73268
Izquierda,Carlos_Caicedo,348,12801,2.718537614,TOLIMA,73,ESPINAL,73268
Derecha,Ivan_Duque,389,727,53.50756534,TOLIMA,73,FALAN,73270
Derecha,Marta_L_Ramirez,121,727,16.6437414,TOLIMA,73,FALAN,73270
Derecha,Alejandro_Ordonez,20,727,2.751031637,TOLIMA,73,FALAN,73270
Izquierda,Gustavo_Petro,174,727,23.93397524,TOLIMA,73,FALAN,73270
Izquierda,Carlos_Caicedo,23,727,3.163686382,TOLIMA,73,FALAN,73270
Derecha,Ivan_Duque,1552,2933,52.91510399,TOLIMA,73,FLANDES,73275
Derecha,Marta_L_Ramirez,492,2933,16.77463348,TOLIMA,73,FLANDES,73275
Derecha,Alejandro_Ordonez,147,2933,5.011933174,TOLIMA,73,FLANDES,73275
Izquierda,Gustavo_Petro,645,2933,21.99113536,TOLIMA,73,FLANDES,73275
Izquierda,Carlos_Caicedo,97,2933,3.307193999,TOLIMA,73,FLANDES,73275
Derecha,Ivan_Duque,3960,5695,69.53467954,TOLIMA,73,FRESNO,73283
Derecha,Marta_L_Ramirez,1132,5695,19.87708516,TOLIMA,73,FRESNO,73283
Derecha,Alejandro_Ordonez,162,5695,2.844600527,TOLIMA,73,FRESNO,73283
Izquierda,Gustavo_Petro,366,5695,6.426690079,TOLIMA,73,FRESNO,73283
Izquierda,Carlos_Caicedo,75,5695,1.316944688,TOLIMA,73,FRESNO,73283
Derecha,Ivan_Duque,2727,4680,58.26923077,TOLIMA,73,GUAMO,73319
Derecha,Marta_L_Ramirez,953,4680,20.36324786,TOLIMA,73,GUAMO,73319
Derecha,Alejandro_Ordonez,189,4680,4.038461538,TOLIMA,73,GUAMO,73319
Izquierda,Gustavo_Petro,681,4680,14.55128205,TOLIMA,73,GUAMO,73319
Izquierda,Carlos_Caicedo,130,4680,2.777777778,TOLIMA,73,GUAMO,73319
Derecha,Ivan_Duque,518,796,65.07537688,TOLIMA,73,HERVEO,73347
Derecha,Marta_L_Ramirez,154,796,19.34673367,TOLIMA,73,HERVEO,73347
Derecha,Alejandro_Ordonez,14,796,1.75879397,TOLIMA,73,HERVEO,73347
Izquierda,Gustavo_Petro,98,796,12.31155779,TOLIMA,73,HERVEO,73347
Izquierda,Carlos_Caicedo,12,796,1.507537688,TOLIMA,73,HERVEO,73347
Derecha,Ivan_Duque,2655,4820,55.08298755,TOLIMA,73,HONDA,73349
Derecha,Marta_L_Ramirez,980,4820,20.33195021,TOLIMA,73,HONDA,73349
Derecha,Alejandro_Ordonez,192,4820,3.98340249,TOLIMA,73,HONDA,73349
Izquierda,Gustavo_Petro,836,4820,17.34439834,TOLIMA,73,HONDA,73349
Izquierda,Carlos_Caicedo,157,4820,3.257261411,TOLIMA,73,HONDA,73349
Derecha,Ivan_Duque,708,1643,43.09190505,TOLIMA,73,ICONONZO,73352
Derecha,Marta_L_Ramirez,195,1643,11.86853317,TOLIMA,73,ICONONZO,73352
Derecha,Alejandro_Ordonez,40,1643,2.434570907,TOLIMA,73,ICONONZO,73352
Izquierda,Gustavo_Petro,644,1643,39.1965916,TOLIMA,73,ICONONZO,73352
Izquierda,Carlos_Caicedo,56,1643,3.40839927,TOLIMA,73,ICONONZO,73352
Derecha,Ivan_Duque,1238,2676,46.26307922,TOLIMA,73,LERIDA,73408
Derecha,Marta_L_Ramirez,310,2676,11.58445441,TOLIMA,73,LERIDA,73408
Derecha,Alejandro_Ordonez,116,2676,4.334828102,TOLIMA,73,LERIDA,73408
Izquierda,Gustavo_Petro,941,2676,35.16442451,TOLIMA,73,LERIDA,73408
Izquierda,Carlos_Caicedo,71,2676,2.653213752,TOLIMA,73,LERIDA,73408
Derecha,Ivan_Duque,2601,5485,47.42023701,TOLIMA,73,LIBANO,73411
Derecha,Marta_L_Ramirez,825,5485,15.04102097,TOLIMA,73,LIBANO,73411
Derecha,Alejandro_Ordonez,184,5485,3.354603464,TOLIMA,73,LIBANO,73411
Izquierda,Gustavo_Petro,1714,5485,31.24886053,TOLIMA,73,LIBANO,73411
Izquierda,Carlos_Caicedo,161,5485,2.935278031,TOLIMA,73,LIBANO,73411
Derecha,Ivan_Duque,2549,4598,55.43714659,TOLIMA,73,MARIQUITA,73443
Derecha,Marta_L_Ramirez,714,4598,15.52849065,TOLIMA,73,MARIQUITA,73443
Derecha,Alejandro_Ordonez,183,4598,3.979991301,TOLIMA,73,MARIQUITA,73443
Izquierda,Gustavo_Petro,960,4598,20.87864289,TOLIMA,73,MARIQUITA,73443
Izquierda,Carlos_Caicedo,192,4598,4.175728578,TOLIMA,73,MARIQUITA,73443
Derecha,Ivan_Duque,4392,7329,59.9263201,TOLIMA,73,MELGAR,73449
Derecha,Marta_L_Ramirez,1460,7329,19.92086233,TOLIMA,73,MELGAR,73449
Derecha,Alejandro_Ordonez,381,7329,5.198526402,TOLIMA,73,MELGAR,73449
Izquierda,Gustavo_Petro,832,7329,11.35216264,TOLIMA,73,MELGAR,73449
Izquierda,Carlos_Caicedo,264,7329,3.60212853,TOLIMA,73,MELGAR,73449
Derecha,Ivan_Duque,326,650,50.15384615,TOLIMA,73,MURILLO,73461
Derecha,Marta_L_Ramirez,195,650,30,TOLIMA,73,MURILLO,73461
Derecha,Alejandro_Ordonez,14,650,2.153846154,TOLIMA,73,MURILLO,73461
Izquierda,Gustavo_Petro,105,650,16.15384615,TOLIMA,73,MURILLO,73461
Izquierda,Carlos_Caicedo,10,650,1.538461538,TOLIMA,73,MURILLO,73461
Derecha,Ivan_Duque,1536,3098,49.58037444,TOLIMA,73,NATAGAIMA,73483
Derecha,Marta_L_Ramirez,382,3098,12.33053583,TOLIMA,73,NATAGAIMA,73483
Derecha,Alejandro_Ordonez,50,3098,1.61394448,TOLIMA,73,NATAGAIMA,73483
Izquierda,Gustavo_Petro,1027,3098,33.15041963,TOLIMA,73,NATAGAIMA,73483
Izquierda,Carlos_Caicedo,103,3098,3.324725629,TOLIMA,73,NATAGAIMA,73483
Derecha,Ivan_Duque,2538,4728,53.68020305,TOLIMA,73,ORTEGA,73504
Derecha,Marta_L_Ramirez,1114,4728,23.56175973,TOLIMA,73,ORTEGA,73504
Derecha,Alejandro_Ordonez,128,4728,2.707275804,TOLIMA,73,ORTEGA,73504
Izquierda,Gustavo_Petro,869,4728,18.37986464,TOLIMA,73,ORTEGA,73504
Izquierda,Carlos_Caicedo,79,4728,1.670896785,TOLIMA,73,ORTEGA,73504
Derecha,Ivan_Duque,823,1261,65.26566217,TOLIMA,73,PALOCABILDO,73520
Derecha,Marta_L_Ramirez,130,1261,10.30927835,TOLIMA,73,PALOCABILDO,73520
